id,latitude,longitude,localtime,timestamps,conds,winddird,windspd,temperatur,fog,rain,snow,thunder,tornado
2485,40.67,-73.94,2014/05/15 15:51,1400183460,Overcast,190,7.4,20.6,0,0,0,0,0
2486,40.67,-73.94,2014/05/15 16:51,1400187060,Overcast,0,9.3,21.7,0,0,0,0,0
2487,40.67,-73.94,2014/05/15 17:51,1400190660,Overcast,0,0,20,0,0,0,0,0
2488,40.67,-73.94,2014/05/15 18:51,1400194260,Overcast,0,9.3,18.9,0,0,0,0,0
2489,40.67,-73.94,2014/05/15 19:51,1400197860,Overcast,150,16.7,18.3,0,0,0,0,0
2490,40.67,-73.94,2014/05/15 20:51,1400201460,Overcast,0,7.4,18.3,0,0,0,0,0
2491,40.67,-73.94,2014/05/15 21:51,1400205060,Overcast,0,7.4,18.9,0,0,0,0,0
2492,40.67,-73.94,2014/05/15 22:51,1400208660,Overcast,170,14.8,18.9,0,0,0,0,0
2493,40.67,-73.94,2014/05/15 23:51,1400212260,Overcast,160,14.8,18.9,0,0,0,0,0
2494,40.67,-73.94,2014/05/16 00:51,1400215860,Overcast,0,9.3,18.9,0,0,0,0,0
2495,40.67,-73.94,2014/05/16 01:51,1400219460,Overcast,0,5.6,18.3,0,0,0,0,0
2496,40.67,-73.94,2014/05/16 02:51,1400223060,Overcast,0,11.1,18.3,0,0,0,0,0
2497,40.67,-73.94,2014/05/16 03:51,1400226660,Overcast,180,13,18.3,0,0,0,0,0
2498,40.67,-73.94,2014/05/16 04:51,1400230260,Overcast,0,9.3,17.8,0,0,0,0,0
2499,40.67,-73.94,2014/05/16 05:51,1400233860,Overcast,170,14.8,18.3,0,0,0,0,0
2500,40.67,-73.94,2014/05/16 06:51,1400237460,Overcast,0,9.3,18.3,0,0,0,0,0
2501,40.67,-73.94,2014/05/16 07:51,1400241060,Overcast,0,-9999,18.9,0,0,0,0,0
2502,40.67,-73.94,2014/05/16 08:51,1400244660,Overcast,0,11.1,18.9,0,0,0,0,0
2503,40.67,-73.94,2014/05/16 09:51,1400248260,Overcast,0,11.1,19.4,0,0,0,0,0
2504,40.67,-73.94,2014/05/16 10:51,1400251860,Overcast,0,11.1,19.4,0,0,0,0,0
2505,40.67,-73.94,2014/05/16 11:51,1400255460,Overcast,0,5.6,18.9,0,0,0,0,0
2506,40.67,-73.94,2014/05/16 12:51,1400259060,Overcast,0,-9999,20,0,0,0,0,0
2507,40.67,-73.94,2014/05/16 13:51,1400262660,Light Rain,0,-9999,19.4,0,1,0,0,0
2508,40.67,-73.94,2014/05/16 14:51,1400266260,Light Rain,0,-9999,19.4,0,1,0,0,0
2509,40.67,-73.94,2014/05/16 15:51,1400269860,Overcast,0,-9999,19.4,0,0,0,0,0
2510,40.67,-73.94,2014/05/16 16:51,1400273460,Overcast,0,5.6,19,0,0,0,0,0
2511,40.67,-73.94,2014/05/16 17:51,1400277060,Overcast,180,13,19.4,0,0,0,0,0
2512,40.67,-73.94,2014/05/16 18:51,1400280660,Overcast,0,11.1,18.9,0,0,0,0,0
2513,40.67,-73.94,2014/05/16 19:51,1400284260,Overcast,0,5.6,17.2,0,0,0,0,0
2514,40.67,-73.94,2014/05/16 20:51,1400287860,Light Rain,190,13,17.8,0,1,0,0,0
2515,40.67,-73.94,2014/05/16 21:51,1400291460,Light Rain,170,13,17.8,0,1,0,0,0
2516,40.67,-73.94,2014/05/16 22:51,1400295060,Rain,240,11.1,17.8,0,1,0,0,0
2517,40.67,-73.94,2014/05/16 23:51,1400298660,Overcast,290,13,15,0,0,0,0,0
2518,40.67,-73.94,2014/05/17 00:31,1400301060,Overcast,270,7.4,15,0,0,0,0,0
2519,40.67,-73.94,2014/05/17 01:51,1400305860,Mostly Cloudy,0,9.3,14.4,0,0,0,0,0
2520,40.67,-73.94,2014/05/17 02:51,1400309460,Mostly Cloudy,290,11.1,13.9,0,0,0,0,0
2521,40.67,-73.94,2014/05/17 03:51,1400313060,Clear,0,7.4,13.3,0,0,0,0,0
2522,40.67,-73.94,2014/05/17 04:51,1400316660,Clear,0,5.6,12.8,0,0,0,0,0
2523,40.67,-73.94,2014/05/17 05:51,1400320260,Clear,280,9.3,12.2,0,0,0,0,0
2524,40.67,-73.94,2014/05/17 06:51,1400323860,Clear,0,11.1,11.7,0,0,0,0,0
2525,40.67,-73.94,2014/05/17 07:51,1400327460,Clear,0,11.1,12.8,0,0,0,0,0
2526,40.67,-73.94,2014/05/17 08:51,1400331060,Clear,310,9.3,13.9,0,0,0,0,0
2527,40.67,-73.94,2014/05/17 09:51,1400334660,Clear,0,11.1,15,0,0,0,0,0
2528,40.67,-73.94,2014/05/17 10:51,1400338260,Clear,0,5.6,16.7,0,0,0,0,0
2529,40.67,-73.94,2014/05/17 11:51,1400341860,Clear,0,7.4,18.9,0,0,0,0,0
2530,40.67,-73.94,2014/05/17 12:51,1400345460,Clear,0,-9999,19.4,0,0,0,0,0
2531,40.67,-73.94,2014/05/17 13:51,1400349060,Partly Cloudy,0,11.1,20,0,0,0,0,0
2532,40.67,-73.94,2014/05/17 14:51,1400352660,Partly Cloudy,0,5.6,20,0,0,0,0,0
2533,40.67,-73.94,2014/05/17 15:51,1400356260,Partly Cloudy,270,14.8,18.9,0,0,0,0,0
2534,40.67,-73.94,2014/05/17 16:51,1400359860,Scattered Clouds,0,7.4,20.6,0,0,0,0,0
2535,40.67,-73.94,2014/05/17 17:51,1400363460,Scattered Clouds,0,-9999,20,0,0,0,0,0
2536,40.67,-73.94,2014/05/17 18:51,1400367060,Clear,290,9.3,18.9,0,0,0,0,0
2537,40.67,-73.94,2014/05/17 19:51,1400370660,Clear,0,-9999,17.8,0,0,0,0,0
2538,40.67,-73.94,2014/05/17 20:51,1400374260,Clear,0,0,17.2,0,0,0,0,0
2539,40.67,-73.94,2014/05/17 21:51,1400377860,Clear,0,5.6,17.2,0,0,0,0,0
2540,40.67,-73.94,2014/05/17 22:51,1400381460,Clear,0,9.3,16.7,0,0,0,0,0
2541,40.67,-73.94,2014/05/17 23:51,1400385060,Clear,290,7.4,16.1,0,0,0,0,0
2542,40.67,-73.94,2014/05/18 00:51,1400388660,Clear,0,0,15,0,0,0,0,0
2543,40.67,-73.94,2014/05/18 01:51,1400392260,Clear,10,7.4,13.9,0,0,0,0,0
2544,40.67,-73.94,2014/05/18 02:51,1400395860,Clear,10,11.1,13.3,0,0,0,0,0
2545,40.67,-73.94,2014/05/18 03:51,1400399460,Clear,0,0,12.2,0,0,0,0,0
2546,40.67,-73.94,2014/05/18 04:51,1400403060,Clear,0,0,11.1,0,0,0,0,0
